 Label, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
nominal,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,349.0,304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,198.0,2.0,2.0,66.0,180.0,33.0,33.0,33.0,0.0,90.0,90.0,90.0,0.0,1242424.242,20202.0202,66.0,29.44486373,100.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,10101.0101,10101.0101,33.0,90.0,55.8,31.22018578,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.75,33.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,180.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.02597,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12987.012990000001,12987.012990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,400.0,558.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,21.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.04762,47619.04762,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,368.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,118517237.0,38.0,44.0,3508.0,50005.0,618.0,0.0,92.31578947,208.4981179,2944.0,0.0,1136.477273,953.9960627999999,451.52081969999995,0.6918824809999999,1463175.765,3451719.372,10000000.0,2.0,119000000.0,3203168.568,4584433.936000001,10100000.0,2.0,114000000.0,2649307.93,4403784.999,10100000.0,47.0,0.0,0.0,0.0,0.0,1224.0,1416.0,0.320628467,0.37125401399999997,0.0,2944.0,644.7349397999999,879.2652016000001,773107.2947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,652.597561,92.31578947,1136.477273,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3508.0,44.0,50005.0,29200.0,1131.0,8.0,32.0,350698.4545,1009582.801,3394704.0,45596.0,10000000.0,8999.358593,10000000.0,10000000.0
nominal,6.0,119041620.0,22.0,19.0,1879.0,5507.0,1429.0,0.0,85.40909091,303.5886407,1904.0,0.0,289.8421053,637.3031952,62.04552660000001,0.344417356,2976040.5,4485516.985,10000000.0,34.0,119000000.0,5668648.571,4843076.033,10000000.0,49.0,114000000.0,6313041.333,4847404.011,10000000.0,137.0,0.0,0.0,0.0,0.0,452.0,524.0,0.184809313,0.159608043,0.0,1904.0,175.8571429,486.5018773,236684.0767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.1463415,85.40909091,289.8421053,452.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1879.0,19.0,5507.0,8192.0,1038.0,21.0,20.0,302167.0833,965295.2749,3367391.0,23082.0,9617963.832999999,1333519.074,10000000.0,5383771.0
nominal,17.0,240.0,2.0,2.0,150.0,406.0,75.0,75.0,75.0,0.0,203.0,203.0,203.0,0.0,2316666.667,16666.66667,80.0,54.56189146,143.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,8333.333333,8333.333333,75.0,203.0,126.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.75,75.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.0,2.0,406.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,31485.0,2.0,2.0,90.0,218.0,45.0,45.0,45.0,0.0,109.0,109.0,109.0,0.0,9782.436081,127.04462439999999,10495.0,18170.94502,31477.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,63.52231221,63.52231221,45.0,109.0,70.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.25,45.0,109.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,218.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,19.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,52631.57895,52631.57895,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,288.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,544.0,1.0,1.0,58.0,145.0,58.0,58.0,58.0,0.0,145.0,145.0,145.0,0.0,373161.7647,3676.470588,544.0,0.0,544.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1838.235294,1838.235294,58.0,145.0,87.0,50.22947342,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.5,58.0,145.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,1.0,145.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,183.0,2.0,2.0,64.0,248.0,32.0,32.0,32.0,0.0,124.0,124.0,124.0,0.0,1704918.033,21857.9235,61.0,65.47518614,132.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,10928.96175,10928.96175,32.0,124.0,68.8,50.39047529,2539.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,32.0,124.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,248.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,38695.0,2.0,2.0,148.0,266.0,74.0,74.0,74.0,0.0,133.0,133.0,133.0,0.0,10699.05673,103.3725288,12898.33333,22296.41174,38644.0,4.0,47.0,47.0,0.0,47.0,47.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,51.68626438,51.68626438,74.0,133.0,97.6,32.31563089,1044.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0,74.0,133.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,148.0,2.0,266.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12269.93865,163.0,0.0,163.0,163.0,163.0,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,12269.93865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,446262.0,4.0,4.0,646.0,294.0,634.0,0.0,161.5,315.0126982,282.0,0.0,73.5,139.028774,2106.3859350000002,17.92668881,63751.714289999996,110735.7099,311729.0,61.0,134533.0,44844.33333,31674.54998,81232.0,23452.0,416474.0,138824.6667,194767.0624,361643.0,992.0,0.0,0.0,0.0,0.0,92.0,92.0,8.963344402999999,8.963344402999999,0.0,634.0,104.4444444,218.9309886,47930.777780000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,117.5,161.5,73.5,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,646.0,4.0,294.0,8192.0,953.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,68042598.0,2.0,2.0,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.821761744,0.058786702999999996,22700000.0,39100000.0,67800000.0,42569.0,68000000.0,68000000.0,0.0,68000000.0,68000000.0,67900000.0,67900000.0,0.0,67900000.0,67900000.0,0.0,0.0,0.0,0.0,64.0,40.0,0.029393352,0.029393352,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,48.0,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,96.0,-1.0,-1.0,1.0,32.0,156414.0,0.0,156414.0,156414.0,67800000.0,0.0,67800000.0,67800000.0
nominal,17.0,191.0,2.0,2.0,62.0,274.0,31.0,31.0,31.0,0.0,137.0,137.0,137.0,0.0,1759162.304,20942.40838,63.66666667,69.83074776,140.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,10471.20419,10471.20419,31.0,137.0,73.4,58.058591099999994,3370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.75,31.0,137.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,274.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,30515.0,1.0,1.0,66.0,98.0,66.0,66.0,66.0,0.0,98.0,98.0,98.0,0.0,5374.40603,65.54153695,30515.0,0.0,30515.0,30515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32.77076847,32.77076847,66.0,98.0,76.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,66.0,98.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,98.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,107.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,112149.5327,18691.58879,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9345.794393,9345.794393,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,913.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,19.0,13.0,0.0,650.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,34200000.0,684210.5263,1.5833333330000001,1.443375673,6.0,1.0,19.0,1.5833333330000001,1.443375673,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,684210.5263,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615385,50.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,650.0,0.0,0.0,-1.0,-1.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,92082.0,1.0,1.0,53.0,207.0,53.0,53.0,53.0,0.0,207.0,207.0,207.0,0.0,2823.570296,21.71977151,92082.0,0.0,92082.0,92082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.85988575,10.85988575,53.0,207.0,104.33333329999999,88.91194146,7905.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.5,53.0,207.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,207.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,4943.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2427.675501,404.61258349999997,4943.0,0.0,4943.0,4943.0,4943.0,4943.0,0.0,4943.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,404.61258349999997,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,64800.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,142.0,2.0,2.0,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,1408450.7040000001,28169.01408,47.33333333,75.92320682,135.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,14084.50704,14084.50704,42.0,58.0,48.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.5,42.0,58.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,116.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,5673760.0,2.0,1.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.114999577,0.5287498939999999,2836880.0,3990446.811,5658552.0,15208.0,5673760.0,5673760.0,0.0,5673760.0,5673760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,0.35249993,0.176249965,0.0,6.0,4.5,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,256.0,1047.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,117695.0,2.0,2.0,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,2175.113641,33.98615064,39231.66667,67905.34431,117642.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,16.99307532,16.99307532,38.0,90.0,58.8,28.48157299,811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.5,38.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,180.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,159496.0,1.0,1.0,49.0,226.0,49.0,49.0,49.0,0.0,226.0,226.0,226.0,0.0,1724.1811710000002,12.53949942,159496.0,0.0,159496.0,159496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,6.269749712,6.269749712,49.0,226.0,108.0,102.19099759999999,10443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,49.0,226.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,226.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,47.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21276.59574,21276.59574,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,343.0,257.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,60206343.0,9.0,9.0,785.0,340.0,743.0,0.0,87.22222222,245.92467230000003,328.0,0.0,37.77777778,108.8643396,18.68573881,0.298971821,3541549.588,4893839.845,10000000.0,129.0,50400000.0,6293810.5,5176243.539,10100000.0,326.0,60200000.0,7519412.75,4625473.487,10100000.0,1459.0,0.0,0.0,0.0,0.0,192.0,252.0,0.14948591,0.14948591,0.0,743.0,59.21052632,181.5588607,32963.61988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.5,87.22222222,37.77777778,192.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,785.0,9.0,340.0,8192.0,111.0,8.0,20.0,67431.4,34538.87064,129157.0,50550.0,10000000.0,15202.63699,10000000.0,9975675.0
nominal,6.0,33.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30303.0303,30303.0303,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,344.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,122.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,98360.65574,16393.442619999998,122.0,0.0,122.0,122.0,122.0,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,16393.442619999998,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,254.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,161.0,2.0,2.0,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,1590062.112,24844.7205,53.66666667,89.49487881,157.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,12422.36025,12422.36025,38.0,90.0,58.8,28.48157299,811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.5,38.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,180.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,211.0,2.0,2.0,112.0,368.0,56.0,56.0,56.0,0.0,184.0,184.0,184.0,0.0,2274881.517,18957.34597,70.33333333,80.15817696,159.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,9478.672986,9478.672986,56.0,184.0,107.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,56.0,184.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,2.0,368.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,47145275.0,2.0,2.0,133.0,322.0,81.0,52.0,66.5,20.50609665,209.0,113.0,161.0,67.88225099,9.651020171,0.084844133,15700000.0,27200000.0,47100000.0,767.0,47100000.0,47100000.0,0.0,47100000.0,47100000.0,47100000.0,47100000.0,0.0,47100000.0,47100000.0,0.0,0.0,0.0,0.0,52.0,40.0,0.042422067,0.042422067,52.0,209.0,107.2,60.862139299999996,3704.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,66.5,161.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,2.0,322.0,-1.0,-1.0,1.0,20.0,30333.0,0.0,30333.0,30333.0,47100000.0,0.0,47100000.0,47100000.0
nominal,17.0,30738.0,2.0,2.0,56.0,88.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,4684.755026,130.13208410000001,10246.0,17741.396419999997,30732.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,65.06604203,65.06604203,28.0,44.0,34.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,28.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,2.0,88.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,162.0,2.0,2.0,80.0,112.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,1185185.185,24691.35802,54.0,53.6749476,110.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,12345.67901,12345.67901,40.0,56.0,46.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,40.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,112.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,115885856.0,17.0,18.0,1001.0,8231.0,911.0,0.0,58.88235294,219.59049449999998,2385.0,0.0,457.27777779999997,784.0621077999999,79.66459686,0.302021327,3408407.5289999996,4725778.771000001,10000000.0,36.0,116000000.0,7242866.0,4455751.363,10100000.0,206.0,110000000.0,6494209.941000001,4940731.351,10000000.0,48.0,0.0,0.0,0.0,0.0,352.0,504.0,0.146696073,0.155325254,0.0,2385.0,256.4444444,601.8454213,362217.9111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,263.7714286,58.88235294,457.27777779999997,352.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1001.0,18.0,8231.0,8192.0,61.0,16.0,20.0,26688.90909,7659.012031,48305.0,23209.0,10000000.0,5069.233432999999,10000000.0,10000000.0
nominal,6.0,36.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,27777.77778,27777.77778,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,980.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,216.0,2.0,2.0,66.0,278.0,33.0,33.0,33.0,0.0,139.0,139.0,139.0,0.0,1592592.593,18518.518519999998,72.0,40.70626487,119.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,9259.259259,9259.259259,33.0,139.0,75.4,58.058591099999994,3370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,33.0,139.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,278.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,31880.0,2.0,2.0,100.0,216.0,50.0,50.0,50.0,0.0,108.0,108.0,108.0,0.0,9912.17064,125.47051440000001,10626.66667,18400.73043,31874.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,62.73525721,62.73525721,50.0,108.0,73.2,31.76790834,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,50.0,108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,216.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
